"identifiant" "annee_debut" "annee_fin" "statut" "debut" "fin" "age_continu" "delta" "domaine" "age_discret" "cas" "e0d1" "e0d0" "e1d1" "expire_d" "e1d0" "expire_a" "cas_NA"
"3307" "XD0067" 1990 1997 "ABD" 33022 35572 6.98055555555556 0 "IPSN" 6 "1" 1 0 0 0 0 0 0
"3308" "XD0070" 1990 1993 "ABD" 33014 34032 2.78611111111111 0 "DAM" 2 "1" 1 0 0 0 0 0 0
"3309" "XD0071" 1990 NA "ACT" 33143 NA 10.2555555555556 0 "DAM" 10 "2" 0 1 0 0 0 0 0
"3310" "XD0072" 1991 1992 "ABD" 33357 33701 0.938888888888889 0 "DAM" 0 "1" 1 0 0 0 0 0 0
"3311" "XD0073" 1991 1992 "ABD" 33591 33898 0.838888888888889 0 "DAM" 0 "1" 1 0 0 0 0 0 0
"3312" "XD0074" 1992 1996 "ABD" 33694 35383 4.62222222222222 0 "DAM" 4 "1" 1 0 0 0 0 0 0
"3313" "XD0075" 1991 1995 "ABD" 33358 35054 4.64166666666667 0 "DAM" 4 "1" 1 0 0 0 0 0 0
"3314" "XD0077" 1993 1995 "ABD" 33996 34837 2.30833333333333 0 "DAM" 2 "1" 1 0 0 0 0 0 0
"3315" "XD0078" 1994 NA "ACT" 34624 NA 6.2 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3316" "XD0080" 1994 NA "ACT" 34612 NA 6.23333333333333 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3317" "XD0081" 1994 NA "ACT" 34612 NA 6.23333333333333 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3318" "XD0083" 1995 2000 "ABD" 34824 36629 4.93888888888889 0 "DAM" 4 "1" 1 0 0 0 0 0 0
"3319" "XD0084" 1994 1998 "ABD" 34620 35992 3.75833333333333 0 "DAM" 3 "1" 1 0 0 0 0 0 0
"3320" "XD0085" 1994 NA "ACT" 34572 NA 6.34166666666667 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3321" "XD0086" 1994 NA "ACT" 34677 NA 6.05555555555556 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3322" "XD0087" 1995 1998 "ABD" 34862 35992 3.09444444444444 0 "DAM" 3 "1" 1 0 0 0 0 0 0
"3323" "XD0088" 1995 2000 "ABD" 34898 36664 4.83333333333333 0 "DAM" 4 "1" 1 0 0 0 0 0 0
"3324" "XD0089" 1995 NA "ACT" 35044 NA 5.05 0 "DAM" 5 "2" 0 1 0 0 0 0 0
"3325" "XD0091" 1996 NA "ACT" 35089 NA 4.92777777777778 0 "DAM" 4 "2" 0 1 0 0 0 0 0
"3326" "XD0092" 1996 NA "ACT" 35090 NA 4.925 0 "DAM" 4 "2" 0 1 0 0 0 0 0
"3327" "XD0093" 1997 NA "ACT" 35572 NA 3.60277777777778 0 "DAM" 3 "2" 0 1 0 0 0 0 0
"3328" "XD0094" 1997 2000 "ABD" 35689 36545 2.34444444444444 0 "DAM" 2 "1" 1 0 0 0 0 0 0
"3329" "XD0095" 1998 NA "ACT" 35892 NA 2.72777777777778 0 "DAM" 2 "2" 0 1 0 0 0 0 0
"3330" "XD0097" 1984 NA "ACT" 30950 NA 16.2611111111111 4.26666666666667 "DAM" 16 "5" 0 0 0 0 1 0 0
"3331" "XD0098" 1985 NA "ACT" 31309 NA 15.2777777777778 3.28333333333333 "DAM" 15 "5" 0 0 0 0 1 0 0
"3332" "XD0099" 1987 NA "ACT" 31953 NA 13.5111111111111 1.51666666666667 "DAM" 13 "5" 0 0 0 0 1 0 0
"3333" "XD0100" 1989 1995 "ABD" 32589 34780 6 0 "DAM" 6 "3" 0 0 1 0 0 0 0
"3334" "XD0101" 1992 1999 "ABD" 33731 36511 7.61111111111111 0 "DAM" 7 "1" 1 0 0 0 0 0 0
"3335" "XD0102" 1992 NA "ACT" 33928 NA 8.10833333333333 0 "DAM" 8 "2" 0 1 0 0 0 0 0
"3336" "XD0103" 1991 1999 "ABD" 33595 36511 7.98333333333333 0 "DAM" 7 "1" 1 0 0 0 0 0 0
"3337" "XD0104" 1991 NA "ACT" 33470 NA 9.35833333333333 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3338" "XD0105" 1996 NA "ACT" 35286 NA 4.38888888888889 0 "DAM" 4 "2" 0 1 0 0 0 0 0
"3339" "XD0106" 1996 NA "ACT" 35401 NA 4.075 0 "DAM" 4 "2" 0 1 0 0 0 0 0
"3340" "XD0107" 1999 NA "ACT" 36270 NA 1.69166666666667 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3341" "XD0108" 1999 NA "ACT" 36399 NA 1.33888888888889 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3342" "XD0109" 1999 NA "ACT" 36321 NA 1.55277777777778 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3343" "XD0110" 1999 NA "ACT" 36439 NA 1.23055555555556 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3344" "XD0112" 1998 NA "ACT" 35821 NA 2.925 0 "DAM" 2 "2" 0 1 0 0 0 0 0
"3345" "XD6298" 1981 1997 "ABD" 29612 35572 16.3222222222222 7.93055555555556 "IPSN" 16 "3" 0 0 1 0 0 0 0
"3346" "XD6303" 1981 1995 "ABD" 29613 34802 14.2111111111111 7.92777777777778 "IPSN" 14 "3" 0 0 1 0 0 0 0
"3347" "XD6304" 1981 1995 "ABD" 29656 34802 14.0888888888889 7.80555555555556 "IPSN" 14 "3" 0 0 1 0 0 0 0
"3348" "XD6352" 1984 1997 "ABD" 30866 35572 12.8861111111111 4.49444444444444 "IPSN" 12 "3" 0 0 1 0 0 0 0
"3349" "XD6358" 1984 1995 "ABD" 30866 34802 10.7777777777778 4.49444444444444 "IPSN" 10 "3" 0 0 1 0 0 0 0
"3350" "XD6361" 1984 1995 "ABD" 30881 34802 10.7361111111111 4.45277777777778 "IPSN" 10 "3" 0 0 1 0 0 0 0
"3351" "XD6377" 1986 1989 "ABD" 31421 32776 3.71111111111111 2.97777777777778 "DAM" 3 "3" 0 0 1 0 0 0 0
"3352" "YD0002" 1975 1991 "ABD" 27676 33485 15.9027777777778 13.2277777777778 "DAM" 15 "3" 0 0 1 0 0 0 0
"3353" "YD0003" 1978 1991 "ABD" 28516 33420 13.4305555555556 10.9305555555556 "DAM" 13 "3" 0 0 1 0 0 0 0
"3354" "YD0004" 1978 1991 "ABD" 28836 33420 12.5527777777778 10.0527777777778 "DAM" 12 "3" 0 0 1 0 0 0 0
"3355" "YD0005" 1980 1991 "ABD" 29304 33581 11.7083333333333 8.76944444444444 "DAM" 11 "3" 0 0 1 0 0 0 0
"3356" "YD0006" 1980 1990 "ABD" 29556 33113 9.74166666666667 8.08333333333333 "DAM" 9 "3" 0 0 1 0 0 0 0
"3357" "YD0007" 1981 1992 "ABD" 29728 33633 10.6888888888889 7.60833333333333 "DAM" 10 "3" 0 0 1 0 0 0 0
"3358" "YD0008" 1982 1989 "ABD" 30013 32864 7.80277777777778 6.82777777777778 "DAM" 7 "3" 0 0 1 0 0 0 0
"3359" "YD0009" 1981 2000 "ABD" 29839 36664 18.6888888888889 7.30833333333333 "DAM" 18 "3" 0 0 1 0 0 0 0
"3360" "YD0010" 1982 1989 "ABD" 30042 32839 7.65555555555556 6.75 "DAM" 7 "3" 0 0 1 0 0 0 0
"3361" "YD0011" 1982 1992 "ABD" 30239 33800 9.75 6.21111111111111 "DAM" 9 "3" 0 0 1 0 0 0 0
"3362" "YD0012" 1983 1997 "ABD" 30439 35474 13.7777777777778 5.66111111111111 "DAM" 13 "3" 0 0 1 0 0 0 0
"3363" "YD0013" 1983 1992 "ABD" 30475 33969 9.56111111111111 5.56388888888889 "DAM" 9 "3" 0 0 1 0 0 0 0
"3364" "YD0014" 1984 1992 "ABD" 30936 33800 7.84444444444444 4.30555555555556 "DAM" 7 "3" 0 0 1 0 0 0 0
"3365" "YD0015" 1984 1990 "ABD" 30960 33113 5.89722222222222 4.23888888888889 "DAM" 5 "3" 0 0 1 0 0 0 0
"3366" "YD0016" 1986 1992 "ABD" 31671 33800 5.83055555555556 2.29166666666667 "DAM" 5 "3" 0 0 1 0 0 0 0
"3367" "YD0017" 1984 1990 "ABD" 31009 33072 5.65277777777778 4.10555555555556 "DAM" 5 "3" 0 0 1 0 0 0 0
"3368" "YD0018" 1985 1996 "ABD" 31246 35145 10.675 3.45277777777778 "DAM" 10 "3" 0 0 1 0 0 0 0
"3369" "YD0019" 1986 1989 "ABD" 31532 32864 3.64444444444444 2.66944444444444 "DAM" 3 "3" 0 0 1 0 0 0 0
"3370" "YD0020" 1987 1998 "ABD" 32119 36028 10.7027777777778 1.06388888888889 "DAM" 10 "3" 0 0 1 0 0 0 0
"3371" "YD0021" 1987 1998 "ABD" 32119 36028 10.7027777777778 1.06388888888889 "DAM" 10 "3" 0 0 1 0 0 0 0
"3372" "YD0022" 1986 1993 "ABD" 31700 34243 6.96111111111111 2.21111111111111 "DAM" 6 "3" 0 0 1 0 0 0 0
"3373" "YD0023" 1987 1993 "ABD" 31943 34057 5.78888888888889 1.54444444444444 "DAM" 5 "3" 0 0 1 0 0 0 0
"3374" "YD0024" 1987 1998 "ABD" 32119 36028 10.7027777777778 1.06388888888889 "DAM" 10 "3" 0 0 1 0 0 0 0
"3375" "YD0025" 1988 1995 "ABD" 32470 34787 6.35 0.105555555555556 "DAM" 6 "3" 0 0 1 0 0 0 0
"3376" "YD0026" 1988 1989 "ABD" 32413 32827 1.13333333333333 0.261111111111111 "DAM" 1 "3" 0 0 1 0 0 0 0
"3377" "YD0027" 1989 1993 "ABD" 32590 34282 4.62777777777778 0 "DAM" 4 "3" 0 0 1 0 0 0 0
"3378" "YD0028" 1989 1999 "ABD" 32749 36300 9.725 0 "DAM" 9 "3" 0 0 1 0 0 0 0
"3379" "YD0029" 1989 1994 "ABD" 32806 34577 4.84722222222222 0 "DAM" 4 "3" 0 0 1 0 0 0 0
"3380" "YD0030" 1989 1995 "ABD" 32812 34865 5.625 0 "DAM" 5 "3" 0 0 1 0 0 0 0
"3381" "YD0031" 1991 NA "ACT" 33254 NA 9.95277777777778 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3382" "YD0032" 1990 1997 "ABD" 32878 35537 7.28333333333333 0 "DAM" 7 "1" 1 0 0 0 0 0 0
"3383" "YD0033" 1990 1995 "ABD" 32967 35054 5.71388888888889 0 "DAM" 5 "1" 1 0 0 0 0 0 0
"3384" "YD0034" 1990 1995 "ABD" 33067 34774 4.675 0 "DAM" 4 "1" 1 0 0 0 0 0 0
"3385" "YD0035" 1990 1994 "ABD" 33108 34456 3.69166666666667 0 "DAM" 3 "1" 1 0 0 0 0 0 0
"3386" "YD0036" 1990 1995 "ABD" 33121 34837 4.70277777777778 0 "DAM" 4 "1" 1 0 0 0 0 0 0
"3387" "YD0038" 1990 NA "ACT" 33115 NA 10.3305555555556 0 "DAM" 10 "2" 0 1 0 0 0 0 0
"3388" "YD0040" 1990 NA "ACT" 33095 NA 10.3861111111111 0 "DAM" 10 "2" 0 1 0 0 0 0 0
"3389" "YD0041" 1990 1997 "ABD" 33217 35469 6.16111111111111 0 "DAM" 6 "1" 1 0 0 0 0 0 0
"3390" "YD0042" 1990 NA "ACT" 33115 NA 10.3305555555556 0 "DAM" 10 "2" 0 1 0 0 0 0 0
"3391" "YD0043" 1990 NA "ACT" 33115 NA 10.3305555555556 0 "DAM" 10 "2" 0 1 0 0 0 0 0
"3392" "YD0044" 1990 NA "ACT" 33233 NA 10.0083333333333 0 "DAM" 10 "2" 0 1 0 0 0 0 0
"3393" "YD0045" 1990 NA "ACT" 33205 NA 10.0861111111111 0 "DAM" 10 "2" 0 1 0 0 0 0 0
"3394" "YD0046" 1988 1994 "ABD" 32204 34659 6.71944444444444 0.830555555555556 "DAM" 6 "3" 0 0 1 0 0 0 0
"3395" "YD0047" 1989 NA "ACT" 32615 NA 11.7 0 "DAM" 11 "5" 0 0 0 0 1 0 0
"3396" "YD0051" 1991 NA "ACT" 33352 NA 9.68055555555556 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3397" "YD0052" 1991 NA "ACT" 33410 NA 9.52222222222222 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3398" "YD0054" 1992 NA "ACT" 33760 NA 8.56666666666667 0 "DAM" 8 "2" 0 1 0 0 0 0 0
"3399" "YD0055" 1993 NA "ACT" 33995 NA 7.925 0 "DAM" 7 "2" 0 1 0 0 0 0 0
"3400" "YD0057" 1994 NA "ACT" 34589 NA 6.29722222222222 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3401" "YD0058" 1993 1998 "ABD" 34228 35964 4.75555555555556 0 "DAM" 4 "1" 1 0 0 0 0 0 0
"3402" "YD0059" 1994 NA "ACT" 34417 NA 6.76388888888889 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3403" "YD0060" 1994 NA "ACT" 34438 NA 6.70833333333333 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3404" "YD0061" 1995 NA "ACT" 34786 NA 5.75277777777778 0 "DAM" 5 "2" 0 1 0 0 0 0 0
"3405" "YD0062" 1994 NA "ACT" 34592 NA 6.28888888888889 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3406" "YD0063" 1996 NA "ACT" 35104 NA 4.88888888888889 0 "DAM" 4 "2" 0 1 0 0 0 0 0
"3407" "YD0065" 1997 NA "ACT" 35695 NA 3.26944444444444 0 "DAM" 3 "2" 0 1 0 0 0 0 0
"3408" "YD0066" 1997 NA "ACT" 35730 NA 3.17222222222222 0 "DAM" 3 "2" 0 1 0 0 0 0 0
"3409" "YD0067" 1998 NA "ACT" 35943 NA 2.58611111111111 0 "DAM" 2 "2" 0 1 0 0 0 0 0
"3410" "YD0068" 1998 NA "ACT" 35943 NA 2.58611111111111 0 "DAM" 2 "2" 0 1 0 0 0 0 0
"3411" "YD0069" 1998 NA "ACT" 36060 NA 2.26944444444444 0 "DAM" 2 "2" 0 1 0 0 0 0 0
"3412" "YD0070" 1998 NA "ACT" 36081 NA 2.21111111111111 0 "DAM" 2 "2" 0 1 0 0 0 0 0
"3413" "YD0071" 1983 NA "ACT" 30525 NA 17.4194444444444 5.425 "DAM" 17 "5" 0 0 0 0 1 0 0
"3414" "YD0072" 1981 NA "ACT" 29916 NA 19.0916666666667 7.09722222222222 "DAM" 19 "5" 0 0 0 0 1 0 0
"3415" "YD0073" 1993 NA "ACT" 34299 NA 7.09166666666667 0 "DAM" 7 "2" 0 1 0 0 0 0 0
"3416" "YD0074" 1997 NA "ACT" 35502 NA 3.79444444444444 0 "DAM" 3 "2" 0 1 0 0 0 0 0
"3417" "YD0075" 1997 NA "ACT" 35502 NA 3.79444444444444 0 "DAM" 3 "2" 0 1 0 0 0 0 0
"3418" "YD0076" 1983 2000 "ABD" 30435 36629 16.9555555555556 5.67222222222222 "DAM" 16 "3" 0 0 1 0 0 0 0
"3419" "YD0077" 1983 2000 "ABD" 30435 36629 16.9555555555556 5.67222222222222 "DAM" 16 "3" 0 0 1 0 0 0 0
"3420" "YD0078" 1984 2000 "ABD" 30753 36629 16.0861111111111 4.80277777777778 "DAM" 16 "3" 0 0 1 0 0 0 0
"3421" "YD0079" 1984 2000 "ABD" 30753 36629 16.0861111111111 4.80277777777778 "DAM" 16 "3" 0 0 1 0 0 0 0
"3422" "YD0080" 1987 2000 "ABD" 31994 36629 12.6888888888889 1.40555555555556 "DAM" 12 "3" 0 0 1 0 0 0 0
"3423" "YD0081" 1988 1998 "ABD" 32177 36083 10.6972222222222 0.908333333333333 "DAM" 10 "3" 0 0 1 0 0 0 0
"3424" "YD0082" 1995 NA "ACT" 34739 NA 5.88888888888889 0 "DAM" 5 "2" 0 1 0 0 0 0 0
"3425" "YD0083" 1992 NA "ACT" 33939 NA 8.07777777777778 0 "DAM" 8 "2" 0 1 0 0 0 0 0
"3426" "YD0084" 1991 NA "ACT" 33526 NA 9.20555555555556 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3427" "YD0085" 1992 NA "ACT" 33638 NA 8.90277777777778 0 "DAM" 8 "2" 0 1 0 0 0 0 0
"3428" "YD0086" 1994 NA "ACT" 34480 NA 6.59166666666667 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3429" "YD0087" 1989 NA "ACT" 32840 NA 11.0861111111111 0 "DAM" 11 "5" 0 0 0 0 1 0 0
"3430" "YD0088" 1991 NA "ACT" 33444 NA 9.42777777777778 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3431" "YD0089" 1992 NA "ACT" 33729 NA 8.65 0 "DAM" 8 "2" 0 1 0 0 0 0 0
"3432" "YD0090" 1992 1999 "ABD" 33933 36511 7.06111111111111 0 "DAM" 7 "1" 1 0 0 0 0 0 0
"3433" "YD0091" 1992 1997 "ABD" 33955 35769 4.96666666666667 0 "DAM" 4 "1" 1 0 0 0 0 0 0
"3434" "YD0092" 1997 NA "ACT" 35528 NA 3.725 0 "DAM" 3 "2" 0 1 0 0 0 0 0
"3435" "YD0093" 1994 NA "ACT" 34544 NA 6.41666666666667 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3436" "YD0094" 1991 1999 "ABD" 33360 36181 7.71944444444444 0 "DAM" 7 "1" 1 0 0 0 0 0 0
"3437" "YD0095" 1990 1998 "ABD" 33095 35833 7.49166666666667 0 "DAM" 7 "1" 1 0 0 0 0 0 0
"3438" "YD0096" 1991 1995 "ABD" 33275 34941 4.56666666666667 0 "DAM" 4 "1" 1 0 0 0 0 0 0
"3439" "YD0097" 1991 NA "ACT" 33282 NA 9.87777777777778 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3440" "YD0098" 1991 NA "ACT" 33318 NA 9.77222222222222 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3441" "YD0099" 1993 NA "ACT" 34250 NA 7.225 0 "DAM" 7 "2" 0 1 0 0 0 0 0
"3442" "YD0100" 1995 NA "ACT" 34788 NA 5.74722222222222 0 "DAM" 5 "2" 0 1 0 0 0 0 0
"3443" "YD0101" 1980 2000 "EXP" 29403 36708 20 8.5 "DAM" 20 "6" 0 0 0 0 0 1 0
"3444" "YD0102" 1981 NA "ACT" 29783 NA 19.4527777777778 7.45833333333333 "DAM" 19 "5" 0 0 0 0 1 0 0
"3445" "YD0103" 1984 2000 "ABD" 31027 36846 15.9305555555556 4.05555555555556 "DAM" 15 "3" 0 0 1 0 0 0 0
"3446" "YD0104" 1985 NA "ACT" 31308 NA 15.2805555555556 3.28611111111111 "DAM" 15 "5" 0 0 0 0 1 0 0
"3447" "YD0105" 1987 NA "ACT" 32038 NA 13.2805555555556 1.28611111111111 "DAM" 13 "5" 0 0 0 0 1 0 0
"3448" "YD0106" 1992 NA "ACT" 33728 NA 8.65277777777778 0 "DAM" 8 "2" 0 1 0 0 0 0 0
"3449" "YD0107" 1992 NA "ACT" 33854 NA 8.31111111111111 0 "DAM" 8 "2" 0 1 0 0 0 0 0
"3450" "YD0108" 1994 NA "ACT" 34362 NA 6.91944444444444 0 "DAM" 6 "2" 0 1 0 0 0 0 0
"3451" "YD0109" 1998 NA "ACT" 36068 NA 2.24722222222222 0 "DAM" 2 "2" 0 1 0 0 0 0 0
"3452" "YD0110" 1998 NA "ACT" 36122 NA 2.1 0 "DAM" 2 "2" 0 1 0 0 0 0 0
"3453" "YD0112" 1996 NA "ACT" 35269 NA 4.43333333333333 0 "DAM" 4 "2" 0 1 0 0 0 0 0
"3454" "YD0114" 1999 NA "ACT" 36265 NA 1.70555555555556 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3455" "YD0115" 1999 NA "ACT" 36375 NA 1.40555555555556 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3456" "YD0117" 1999 NA "ACT" 36419 NA 1.28611111111111 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3457" "YD0118" 1999 NA "ACT" 36516 NA 1.01944444444444 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3458" "YD0119" 1999 NA "ACT" 36490 NA 1.09166666666667 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3459" "YD0121" 1999 NA "ACT" 36426 NA 1.26666666666667 0 "DAM" 1 "2" 0 1 0 0 0 0 0
"3460" "YD0123" 2000 NA "ACT" 36585 NA 0.833333333333333 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3461" "YD0124" 2000 NA "ACT" 36564 NA 0.891666666666667 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3462" "YD0125" 2000 NA "ACT" 36588 NA 0.822222222222222 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3463" "YD0126" 1991 NA "ACT" 33526 NA 9.20555555555556 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3464" "YD0127" 1991 NA "ACT" 33472 NA 9.35277777777778 0 "DAM" 9 "2" 0 1 0 0 0 0 0
"3465" "YD0128" 1992 NA "ACT" 33794 NA 8.47222222222222 0 "DAM" 8 "2" 0 1 0 0 0 0 0
"3466" "YD0129" 1993 NA "ACT" 34064 NA 7.73333333333333 0 "DAM" 7 "2" 0 1 0 0 0 0 0
"3467" "YD0130" 1993 NA "ACT" 34166 NA 7.45277777777778 0 "DAM" 7 "2" 0 1 0 0 0 0 0
"3468" "YD0131" 1997 NA "ACT" 35471 NA 3.88611111111111 0 "DAM" 3 "2" 0 1 0 0 0 0 0
"3469" "YD0132" 1997 NA "ACT" 35471 NA 3.88611111111111 0 "DAM" 3 "2" 0 1 0 0 0 0 0
"3470" "YD0133" 1997 NA "ACT" 35773 NA 3.05555555555556 0 "DAM" 3 "2" 0 1 0 0 0 0 0
"3471" "YD0134" 1998 NA "ACT" 35955 NA 2.55555555555556 0 "DAM" 2 "2" 0 1 0 0 0 0 0
"3472" "YD0135" 2000 NA "ACT" 36700 NA 0.516666666666667 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3473" "YD0136" 2000 NA "ACT" 36731 NA 0.430555555555556 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3474" "YD0137" 2000 NA "ACT" 36731 NA 0.430555555555556 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3475" "YD0138" 2000 NA "ACT" 36697 NA 0.525 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3476" "YD0139" 1990 NA "ACT" 33220 NA 10.0444444444444 0 "DAM" 10 "2" 0 1 0 0 0 0 0
"3477" "YD0140" 2000 NA "ACT" 36825 NA 0.175 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3478" "YD0141" 2000 NA "ACT" 36829 NA 0.163888888888889 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3479" "YD0142" 2000 NA "ACT" 36818 NA 0.194444444444444 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3480" "YD0143" 2000 NA "ACT" 36879 NA 0.0277777777777778 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3481" "YD0144" 1988 NA "ACT" 32160 NA 12.9472222222222 0.952777777777778 "DAM" 12 "5" 0 0 0 0 1 0 0
"3482" "YD0145" 1996 NA "ACT" 35360 NA 4.18611111111111 0 "DAM" 4 "2" 0 1 0 0 0 0 0
"3483" "YD0146" 2000 NA "ACT" 36768 NA 0.330555555555556 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3484" "YD0147" 2000 NA "ACT" 36768 NA 0.330555555555556 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3485" "YD0149" 2000 NA "ACT" 36840 NA 0.136111111111111 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3486" "YD0150" 2000 NA "ACT" 36840 NA 0.136111111111111 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3487" "YD0151" 2000 NA "ACT" 36697 NA 0.525 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3488" "YD0152" 2001 NA "ACT" 36901 NA 0 0 "DAM" 0 "2" 0 1 0 0 0 0 0
"3489" "ZD0004" 1979 1989 "ABD" 29181 32713 9.67222222222222 9.10833333333333 "DAM" 9 "3" 0 0 1 0 0 0 0
"3490" "ZD0005" 1980 1997 "ABD" 29227 35691 17.6972222222222 8.98333333333333 "DAM" 17 "3" 0 0 1 0 0 0 0
"3491" "ZD0006" 1980 1997 "ABD" 29308 35691 17.4722222222222 8.75833333333333 "DAM" 17 "3" 0 0 1 0 0 0 0
"3492" "ZD0007" 1980 1990 "ABD" 29308 32953 9.98055555555556 8.75833333333333 "DAM" 9 "3" 0 0 1 0 0 0 0
"3493" "ZD0009" 1980 1996 "ABD" 29446 35173 15.6805555555556 8.38333333333333 "DAM" 15 "3" 0 0 1 0 0 0 0
"3494" "ZD0010" 1980 1990 "ABD" 29482 32953 9.50833333333333 8.28611111111111 "DAM" 9 "3" 0 0 1 0 0 0 0
"3495" "ZD0011" 1981 1992 "ABD" 29739 33722 10.9055555555556 7.58055555555556 "DAM" 10 "3" 0 0 1 0 0 0 0
"3496" "ZD0012" 1981 1990 "ABD" 29910 33072 8.66111111111111 7.11388888888889 "DAM" 8 "3" 0 0 1 0 0 0 0
"3497" "ZD0014" 1982 1993 "ABD" 30120 34334 11.5333333333333 6.53611111111111 "DAM" 11 "3" 0 0 1 0 0 0 0
"3498" "ZD0016" 1982 1992 "ABD" 30295 33722 9.38333333333333 6.05833333333333 "DAM" 9 "3" 0 0 1 0 0 0 0
"3499" "ZD0017" 1982 1992 "ABD" 30305 33969 10.0277777777778 6.03055555555556 "DAM" 10 "3" 0 0 1 0 0 0 0
"3500" "ZD0018" 1982 1992 "ABD" 30306 33969 10.025 6.02777777777778 "DAM" 10 "3" 0 0 1 0 0 0 0
"3501" "ZD0019" 1983 1989 "ABD" 30581 32671 5.72222222222222 5.275 "DAM" 5 "3" 0 0 1 0 0 0 0
"3502" "ZD0020" 1984 1992 "ABD" 30708 33882 8.68888888888889 4.92777777777778 "DAM" 8 "3" 0 0 1 0 0 0 0
"3503" "ZD0021" 1984 1990 "ABD" 30734 33151 6.61944444444444 4.85833333333333 "DAM" 6 "3" 0 0 1 0 0 0 0
"3504" "ZD0022" 1984 1997 "ABD" 30763 35572 13.1666666666667 4.775 "DAM" 13 "3" 0 0 1 0 0 0 0
"3505" "ZD0023" 1984 1993 "ABD" 30875 34072 8.75277777777778 4.46944444444444 "DAM" 8 "3" 0 0 1 0 0 0 0
"3506" "ZD0025" 1984 1993 "ABD" 31030 34334 9.04444444444444 4.04722222222222 "DAM" 9 "3" 0 0 1 0 0 0 0
"3507" "ZD0026" 1984 1992 "ABD" 31037 33844 7.68611111111111 4.02777777777778 "DAM" 7 "3" 0 0 1 0 0 0 0
"3508" "ZD0029" 1985 1992 "ABD" 31286 33722 6.66944444444444 3.34444444444444 "DAM" 6 "3" 0 0 1 0 0 0 0
"3509" "ZD0030" 1985 1989 "ABD" 31293 32713 3.89166666666667 3.32777777777778 "DAM" 3 "3" 0 0 1 0 0 0 0
"3510" "ZD0032" 1985 1992 "ABD" 31308 33764 6.725 3.28611111111111 "DAM" 6 "3" 0 0 1 0 0 0 0
"3511" "ZD0033" 1985 1992 "ABD" 31365 33820 6.72222222222222 3.13055555555556 "DAM" 6 "3" 0 0 1 0 0 0 0
"3512" "ZD0034" 1985 1993 "ABD" 31386 34212 7.73611111111111 3.07222222222222 "DAM" 7 "3" 0 0 1 0 0 0 0
"3513" "ZD0035" 1986 1993 "ABD" 31469 34282 7.70277777777778 2.84722222222222 "DAM" 7 "3" 0 0 1 0 0 0 0
"3514" "ZD0036" 1986 1999 "ABD" 31475 36300 13.2111111111111 2.825 "DAM" 13 "3" 0 0 1 0 0 0 0
"3515" "ZD0037" 1986 1992 "ABD" 31518 33610 5.725 2.70833333333333 "DAM" 5 "3" 0 0 1 0 0 0 0
